,X,exp,wks,bluecol,ind,south,smsa,married,gender,union,edu,col,lwage
3021,3021,30,50,1,0,1,1,1,0,1,12,0,7.10661
3022,3022,31,50,1,0,1,1,1,0,1,12,0,7.21891
3023,3023,32,50,1,0,1,1,1,0,1,12,0,7.27932
3024,3024,33,50,1,0,1,1,1,0,1,12,0,7.31986
3025,3025,24,49,0,0,0,1,1,0,0,14,0,6.42162
3026,3026,25,49,0,0,0,1,1,0,0,14,0,6.42162
3027,3027,26,49,0,0,0,1,1,0,0,14,0,6.46614
3028,3028,27,49,0,0,0,1,1,0,0,14,0,6.84588
3029,3029,28,49,0,0,0,1,1,0,0,14,0,6.62007
3030,3030,29,49,0,0,0,1,1,0,0,14,0,6.62007
3031,3031,30,49,0,0,0,1,1,0,0,14,0,6.80239
3032,3032,6,12,1,1,0,0,1,0,1,12,0,6.54103
3033,3033,7,30,1,1,0,0,1,0,1,12,0,6.57925
3034,3034,8,25,1,1,0,0,1,0,1,12,0,6.64118
3035,3035,9,52,1,1,0,0,1,0,1,12,0,6.74052
3036,3036,10,50,1,1,0,0,1,0,1,12,0,6.85224
3037,3037,11,46,1,1,0,0,1,0,1,12,0,6.95655
3038,3038,12,46,1,1,0,0,1,0,1,12,0,7.06987
3039,3039,13,47,1,0,0,0,1,0,1,9,0,6.61338
3040,3040,14,41,1,0,0,0,1,0,1,9,0,6.6796
3041,3041,15,39,1,0,0,0,1,0,1,9,0,6.71538
3042,3042,16,46,1,0,0,0,1,0,1,9,0,6.86693
3043,3043,17,50,1,0,0,0,1,0,1,9,0,6.93245
3044,3044,18,48,1,0,0,0,1,0,1,9,0,7.00307
3045,3045,19,45,1,0,0,0,1,0,1,9,0,7.09008
3046,3046,8,52,0,0,0,1,1,0,0,12,0,6.47697
3047,3047,9,52,0,0,0,1,1,0,0,12,0,6.47697
3048,3048,10,48,0,0,0,1,1,0,0,12,0,6.55108
3049,3049,11,49,0,0,0,1,1,0,0,12,0,6.53233
3050,3050,12,50,0,0,0,1,1,0,0,12,0,6.62007
3051,3051,13,52,0,0,0,1,1,0,0,12,0,6.66823
3052,3052,14,52,0,0,0,0,1,0,0,12,0,6.17587
3053,3053,14,50,1,1,0,1,1,0,1,12,0,6.10032
3054,3054,15,49,1,1,0,1,1,0,1,12,0,6.22654
3055,3055,16,50,1,0,0,1,1,0,1,12,0,6.30445
3056,3056,17,50,1,0,0,1,1,0,1,12,0,6.34914
3057,3057,18,50,1,0,0,1,1,0,1,12,0,6.39359
3058,3058,19,24,1,1,0,1,1,0,1,12,0,6.39192
3059,3059,20,27,1,1,0,1,1,0,1,12,0,6.54822
3060,3060,25,49,1,1,0,1,1,0,1,10,0,6.24417
3061,3061,26,42,1,1,0,1,1,0,1,10,0,6.34564
3062,3062,27,48,1,1,0,1,1,0,1,10,0,6.42162
3063,3063,28,49,1,1,0,1,1,0,1,10,0,6.51471
3064,3064,29,49,1,1,0,1,1,0,1,10,0,6.58617
3065,3065,30,49,1,1,0,1,1,0,1,10,0,6.68461
3066,3066,31,41,1,1,0,1,1,0,1,10,0,6.7511
3067,3067,12,50,1,1,0,1,1,0,1,12,0,6.35437
3068,3068,13,46,1,1,0,1,1,0,1,12,0,6.45362
3069,3069,14,45,1,1,0,1,1,0,1,12,0,6.82111
3070,3070,15,50,1,1,0,1,1,0,1,12,0,6.94698
3071,3071,16,47,1,1,0,1,1,0,1,12,0,7.07242
3072,3072,17,45,1,1,0,1,1,0,1,12,0,7.07242
3073,3073,18,49,1,1,0,1,1,0,1,12,0,7.27932
3074,3074,9,50,0,0,0,1,1,0,0,14,0,6.10925
3075,3075,10,51,0,0,0,1,1,0,0,14,0,6.13773
3076,3076,11,51,0,0,0,1,1,0,0,14,0,6.05209
3077,3077,12,51,0,0,0,1,1,0,0,14,0,6.16331
3078,3078,13,50,0,0,0,1,1,0,0,14,0,6.30992
3079,3079,14,50,0,0,0,1,1,0,0,14,0,6.30992
3080,3080,15,50,0,0,0,1,1,0,0,14,0,6.47697
3081,3081,28,40,1,0,0,0,1,0,0,12,0,6.21461
3082,3082,29,51,1,0,0,0,1,0,0,12,0,6.21461
3083,3083,30,51,1,0,0,0,1,0,0,12,0,6.21461
3084,3084,31,51,1,0,0,0,1,0,0,12,0,6.30992
3085,3085,32,51,1,0,0,0,1,0,0,12,0,6.47697
3086,3086,33,51,1,0,0,0,1,0,0,12,0,6.62007
3087,3087,34,51,1,0,0,0,1,0,0,12,0,6.66823
3088,3088,40,50,1,0,0,1,1,0,0,12,0,5.95324
3089,3089,41,51,1,0,0,1,1,0,0,12,0,6.14633
3090,3090,42,50,1,0,0,1,1,0,0,12,0,6.24998
3091,3091,43,49,1,0,0,1,1,0,0,12,0,6.30992
3092,3092,44,48,1,0,0,1,1,0,0,12,0,6.47697
3093,3093,45,45,1,0,0,1,1,0,0,12,0,6.43775
3094,3094,46,48,1,0,0,1,1,0,0,12,0,6.64639
3095,3095,19,49,1,1,1,1,0,1,0,12,0,5.93225
3096,3096,20,49,1,1,1,1,0,1,0,12,0,6.06843
3097,3097,21,50,1,1,1,1,0,1,0,12,0,6.23245
3098,3098,22,50,0,1,1,1,0,1,0,12,0,6.29527
3099,3099,23,50,0,1,1,1,0,1,0,12,0,6.2804
3100,3100,24,49,1,0,1,1,0,1,0,12,0,6.35611
3101,3101,25,49,1,1,1,1,0,1,0,12,0,6.3081
3102,3102,4,40,1,0,0,1,1,0,1,9,0,6.68586
3103,3103,5,44,1,0,0,1,1,0,1,9,0,6.68461
3104,3104,6,43,1,0,0,1,1,0,1,9,0,6.74524
3105,3105,7,43,1,0,0,1,1,0,1,9,0,6.95655
3106,3106,8,48,1,0,0,1,1,0,1,9,0,6.90776
3107,3107,9,50,1,0,0,1,1,0,1,9,0,6.95655
3108,3108,10,43,1,0,0,1,0,0,1,9,0,7.09008
3109,3109,16,41,0,0,0,1,1,0,1,17,0,6.79122
3110,3110,17,40,0,0,0,1,1,0,1,17,0,6.90575
3111,3111,18,39,0,0,0,1,1,0,1,17,0,7.00307
3112,3112,19,39,0,0,0,1,1,0,1,17,0,7.09008
3113,3113,20,39,0,0,0,1,1,0,1,17,0,7.17012
3114,3114,21,38,0,0,0,1,1,0,1,17,0,7.20042
3115,3115,22,37,0,0,0,1,1,0,1,17,0,7.31322
3116,3116,3,48,0,0,1,1,0,1,0,16,0,5.8999
3117,3117,4,49,0,0,1,1,0,1,0,16,0,5.99146
3118,3118,5,49,0,0,1,1,0,1,0,16,0,6.10256
3119,3119,6,47,0,0,1,1,0,1,0,16,0,5.8944
3120,3120,7,40,0,0,1,0,0,1,0,16,0,6.44731
3121,3121,8,41,0,0,1,1,0,1,0,16,0,6.33683
3122,3122,9,42,0,0,1,1,0,1,0,16,0,6.47697
3123,3123,22,47,1,1,1,0,1,0,0,8,0,5.70378
3124,3124,23,52,1,1,1,0,1,0,0,8,0,5.78383
3125,3125,24,52,1,1,1,0,1,0,0,8,0,5.99146
3126,3126,25,52,1,1,1,0,1,0,0,8,0,5.99146
3127,3127,26,52,1,1,1,1,1,0,0,8,0,6.08677
3128,3128,27,52,1,1,1,1,1,0,0,8,0,6.16331
3129,3129,28,52,1,1,1,0,0,0,0,8,0,6.16331
3130,3130,34,50,1,0,1,0,1,0,1,10,1,6.52209
3131,3131,35,51,1,0,1,0,1,0,1,10,1,6.57925
3132,3132,36,48,1,0,1,0,1,0,1,10,1,6.7093
3133,3133,37,51,1,0,1,0,1,0,1,10,1,6.7334
3134,3134,38,51,1,0,1,0,1,0,1,10,1,6.88755
3135,3135,39,48,1,0,1,0,1,0,1,10,1,6.95655
3136,3136,40,43,1,0,1,0,1,0,1,10,1,7.04752
3137,3137,8,50,1,0,0,0,1,0,0,12,0,5.96615
3138,3138,9,52,1,0,0,0,1,0,0,12,0,6.08677
3139,3139,10,50,1,0,0,0,1,0,0,12,0,6.16331
3140,3140,11,44,1,0,0,0,1,0,0,12,0,6.85646
3141,3141,12,49,1,1,0,0,1,0,1,12,0,6.57647
3142,3142,13,50,1,0,0,0,1,0,1,12,0,7.10988
3143,3143,14,43,1,0,0,0,1,0,0,12,0,7.09008
3144,3144,7,50,1,1,0,1,1,0,1,11,0,6.48158
3145,3145,8,48,1,1,0,1,1,0,1,11,0,6.58617
3146,3146,9,44,1,1,0,1,1,0,1,11,0,6.66058
3147,3147,10,50,1,1,0,1,1,0,1,11,0,6.76964
3148,3148,11,50,1,1,0,1,1,0,1,11,0,6.88755
3149,3149,12,48,1,1,0,1,1,0,1,11,0,6.97354
3150,3150,13,49,1,1,0,1,1,0,1,11,0,7.08339
3151,3151,11,50,1,1,0,1,1,0,1,11,0,6.34212
3152,3152,12,50,1,1,0,1,1,0,1,11,0,6.5582
3153,3153,13,50,1,1,0,1,1,0,1,11,0,6.66568
3154,3154,14,50,1,1,0,1,1,0,1,11,0,6.7546
3155,3155,15,50,1,1,0,1,1,0,1,11,0,6.83303
3156,3156,16,48,1,1,0,1,1,0,1,11,0,6.93537
3157,3157,17,37,1,1,0,1,1,0,1,11,0,7.0076
3158,3158,9,34,1,1,0,1,0,1,0,12,0,5.94017
3159,3159,10,48,1,1,0,1,0,1,0,12,0,5.8861
3160,3160,11,47,1,1,0,1,0,1,0,12,0,6.06379
3161,3161,12,45,1,1,0,1,0,1,0,12,0,5.90808
3162,3162,13,49,1,1,0,1,0,1,0,12,0,6.24804
3163,3163,14,48,1,1,0,1,0,1,0,12,0,6.50279
3164,3164,15,45,1,1,0,1,0,1,0,12,0,6.4677
3165,3165,34,45,1,0,0,1,0,0,0,12,0,6.80239
3166,3166,35,48,1,0,0,1,0,0,0,12,0,6.83411
3167,3167,36,47,1,0,0,1,0,0,1,12,0,6.89366
3168,3168,37,46,1,0,0,1,0,0,0,12,0,6.89366
3169,3169,38,49,1,0,0,1,0,0,0,12,0,7.01392
3170,3170,39,48,1,0,0,1,0,0,1,12,0,7.17012
3171,3171,40,46,1,0,0,1,0,0,1,12,0,7.2998
3172,3172,8,48,1,0,0,1,1,0,1,12,0,6.52356
3173,3173,9,52,1,0,0,1,1,0,1,12,0,6.55393
3174,3174,10,51,1,0,0,1,1,0,1,12,0,6.55393
3175,3175,11,49,1,0,0,1,1,0,1,12,0,6.78333
3176,3176,12,50,0,0,0,1,1,0,0,12,0,7.04752
3177,3177,13,49,0,0,0,1,1,0,0,12,0,7.02554
3178,3178,14,49,0,0,0,1,1,0,0,12,0,7.20786
3179,3179,24,49,1,0,0,0,1,0,0,8,0,6.10925
3180,3180,25,49,1,0,0,1,1,0,0,8,0,6.20456
3181,3181,26,49,1,0,0,1,1,0,0,8,0,6.19441
3182,3182,27,50,1,1,0,1,1,0,0,8,0,6.28227
3183,3183,28,49,1,1,0,1,1,0,0,8,0,6.35437
3184,3184,29,49,1,1,0,1,1,0,0,8,0,6.49979
3185,3185,30,51,1,1,0,1,1,0,0,8,0,6.5582
3186,3186,23,49,0,1,1,0,1,0,0,11,0,6.51471
3187,3187,24,48,0,1,1,0,1,0,0,11,0,6.59578
3188,3188,25,46,0,1,1,0,1,0,0,11,0,6.66568
3189,3189,26,48,0,1,1,0,1,0,0,11,0,6.59987
3190,3190,27,48,0,1,1,0,1,0,0,11,0,6.88755
3191,3191,28,48,0,0,1,0,1,0,0,11,0,6.95273
3192,3192,29,49,0,0,1,0,1,0,0,11,0,6.95655
3193,3193,34,52,1,0,0,1,1,0,1,10,0,5.93754
3194,3194,35,50,1,0,0,1,1,0,1,10,0,6.0845
3195,3195,36,50,1,0,0,1,1,0,1,10,0,6.06146
3196,3196,37,51,1,0,0,1,1,0,1,10,0,6.21461
3197,3197,38,50,1,0,0,1,1,0,1,10,0,6.21461
3198,3198,39,50,1,0,0,1,1,0,1,10,0,6.30262
3199,3199,40,50,1,0,0,1,1,0,1,10,0,6.39693
3200,3200,12,41,0,0,1,1,1,0,0,17,0,6.51471
3201,3201,13,41,0,0,1,1,1,0,0,17,0,6.61338
3202,3202,14,43,0,0,1,1,1,0,0,17,0,6.71538
3203,3203,15,41,0,0,1,1,1,0,0,17,0,6.81892
3204,3204,16,42,0,0,1,1,1,0,0,17,0,6.95655
3205,3205,17,40,0,0,1,1,1,0,0,17,0,7.04752
3206,3206,18,51,0,0,1,1,1,0,0,17,0,6.85435
3207,3207,21,47,1,0,0,1,1,0,0,14,0,6.31716
3208,3208,22,47,1,0,0,1,1,0,0,14,0,6.6958
3209,3209,23,47,1,0,0,1,1,0,0,14,0,6.81564
3210,3210,24,46,1,0,0,1,1,0,0,14,0,6.87213
3211,3211,25,47,1,0,0,1,1,0,0,14,0,7.10661
3212,3212,26,47,1,0,0,1,1,0,0,14,0,7.09672
3213,3213,27,46,1,0,0,1,1,0,0,14,0,7.20042
3214,3214,7,47,1,0,0,0,1,0,1,12,0,6.49979
3215,3215,8,41,1,0,0,0,1,0,1,12,0,6.72743
3216,3216,9,44,1,0,0,0,1,0,1,12,0,6.71538
3217,3217,10,50,1,0,0,0,0,0,1,12,0,6.77878
3218,3218,11,44,1,0,0,0,0,0,1,12,0,6.91274
3219,3219,12,43,1,0,0,0,1,0,1,12,0,6.93245
3220,3220,13,43,1,0,0,0,1,0,1,12,0,7.40853
3221,3221,29,50,0,1,0,0,1,0,0,12,0,6.32794
3222,3222,30,49,0,1,0,0,1,0,0,12,0,6.44572
3223,3223,31,49,0,1,0,0,1,0,0,12,0,6.45362
3224,3224,32,49,0,1,0,0,1,0,0,12,0,6.50728
3225,3225,33,49,0,1,0,0,1,0,0,12,0,6.69703
3226,3226,34,49,0,1,0,0,1,0,0,12,0,6.81344
3227,3227,35,49,0,1,0,0,1,0,0,12,0,6.85646
3228,3228,36,39,1,0,0,1,1,0,0,6,0,6.16331
3229,3229,37,44,1,0,0,1,1,0,0,6,0,6.39693
3230,3230,38,25,1,1,0,1,1,0,0,6,0,5.95584
3231,3231,39,51,1,1,0,1,1,0,0,6,0,6.07535
3232,3232,40,50,1,1,0,1,1,0,0,6,0,6.2634
3233,3233,41,49,1,1,0,1,1,0,0,6,0,6.33683
3234,3234,42,37,1,1,0,1,1,0,0,6,0,6.42162
3235,3235,13,48,0,0,0,1,0,1,0,17,0,6.67834
3236,3236,14,50,0,0,0,1,0,1,0,17,0,6.68461
3237,3237,15,48,0,0,0,1,0,1,0,17,0,6.85646
3238,3238,16,48,0,0,0,1,0,1,0,17,0,6.85646
3239,3239,17,47,0,0,0,1,0,1,0,17,0,6.90776
3240,3240,18,47,0,0,0,1,0,1,0,17,0,7.04752
3241,3241,19,45,0,0,0,1,0,1,0,17,0,7.27932
3242,3242,40,49,1,1,0,1,0,1,0,12,0,5.92693
3243,3243,41,52,1,1,0,1,0,1,0,12,0,5.99146
3244,3244,42,49,1,1,0,1,0,1,0,12,0,5.85793
3245,3245,43,50,1,1,0,1,0,1,0,12,0,6.07993
3246,3246,44,50,1,1,0,1,0,1,0,12,0,6.21461
3247,3247,45,49,0,1,0,1,0,1,0,12,0,6.43775
3248,3248,46,49,1,1,0,1,0,1,0,12,0,6.55536
3249,3249,3,37,0,0,0,1,1,0,1,16,0,6.21461
3250,3250,4,39,0,0,0,1,1,0,1,16,0,6.38012
3251,3251,5,36,0,0,0,1,1,0,1,16,0,6.35437
3252,3252,6,39,0,0,0,1,1,0,1,16,0,6.47697
3253,3253,7,37,0,0,0,1,1,0,1,16,0,6.43775
3254,3254,8,38,0,0,0,0,1,0,1,16,0,6.52942
3255,3255,9,38,0,0,0,0,1,0,1,16,0,6.68461
3256,3256,28,50,1,1,0,1,1,0,1,12,0,6.24417
3257,3257,29,38,1,1,0,1,1,0,1,12,0,6.34564
3258,3258,30,49,1,1,0,1,1,0,1,12,0,6.42162
3259,3259,31,48,1,1,0,1,1,0,1,12,0,6.51471
3260,3260,32,49,1,1,0,1,1,0,0,12,0,6.58617
3261,3261,33,48,1,1,0,1,1,0,1,12,0,6.68461
3262,3262,34,30,1,1,0,1,1,0,1,12,0,6.7511
3263,3263,24,46,1,1,0,1,1,0,1,12,0,6.23441
3264,3264,25,51,1,1,0,1,1,0,1,12,0,6.31897
3265,3265,26,49,1,1,0,1,1,0,1,12,0,6.42162
3266,3266,27,49,1,1,0,1,1,0,1,12,0,6.49375
3267,3267,28,49,1,1,0,1,1,0,1,12,0,6.55108
3268,3268,29,49,1,1,0,1,1,0,1,12,0,7.00307
3269,3269,30,49,1,1,0,1,1,0,1,12,0,6.81014
3270,3270,40,49,0,1,0,1,1,0,0,17,0,6.90575
3271,3271,41,48,0,1,0,1,1,0,0,17,0,6.90575
3272,3272,42,48,0,1,0,1,1,0,0,17,0,7.31322
3273,3273,43,49,0,0,0,1,1,0,0,17,0,7.31322
3274,3274,44,49,0,1,0,1,1,0,0,17,0,7.31322
3275,3275,45,49,0,1,0,1,1,0,0,17,0,7.37776
3276,3276,46,50,0,1,0,1,1,0,0,17,0,7.37776
3277,3277,44,40,1,0,1,1,0,1,0,9,1,5.39363
3278,3278,45,35,1,0,1,1,0,1,0,9,1,5.43808
3279,3279,46,39,1,0,1,1,0,1,0,9,1,4.60517
3280,3280,47,40,1,0,1,1,0,1,0,9,1,5.0814
3281,3281,48,39,1,0,1,1,0,1,0,9,1,5.273
3282,3282,49,38,1,0,1,1,0,1,0,9,1,5.81413
3283,3283,50,37,1,0,1,1,0,1,0,9,1,5.74939
3284,3284,10,50,1,1,0,1,1,0,0,12,0,6.52942
3285,3285,11,50,1,1,0,1,1,0,0,12,0,6.62007
3286,3286,12,49,1,1,0,1,1,0,0,12,0,6.4599
3287,3287,13,52,0,1,1,1,1,0,0,12,0,7.00307
3288,3288,14,51,0,1,1,1,1,0,0,12,0,7.20786
3289,3289,15,50,0,1,0,0,1,0,0,12,0,7.46737
3290,3290,16,51,0,1,0,0,1,0,0,12,0,7.14913
3291,3291,29,49,0,0,0,1,1,0,0,16,0,6.65286
3292,3292,30,48,0,0,0,1,1,0,0,16,0,6.73102
3293,3293,31,48,0,0,0,1,1,0,0,16,0,6.82979
3294,3294,32,46,0,0,0,1,1,0,0,16,0,6.93245
3295,3295,33,48,0,0,0,1,1,0,0,16,0,7.02554
3296,3296,34,44,0,0,0,1,1,0,0,16,0,7.1309
3297,3297,35,44,0,0,0,1,1,0,0,16,0,7.20786
3298,3298,4,21,0,0,1,0,0,1,0,12,0,5.57973
3299,3299,5,42,0,0,1,0,0,1,0,12,0,5.73334
3300,3300,6,49,0,0,1,0,0,1,0,12,0,5.76832
3301,3301,7,49,0,0,1,0,0,1,0,12,0,5.86647
3302,3302,8,44,0,0,1,0,0,1,0,12,0,6.06611
3303,3303,9,47,0,0,1,0,0,1,0,12,0,6.23441
3304,3304,10,48,0,0,1,0,0,1,0,12,0,6.38688
3305,3305,5,50,1,0,0,0,1,0,1,14,0,6.42162
3306,3306,6,48,1,0,0,0,1,0,1,14,0,6.37502
3307,3307,7,48,1,0,0,0,1,0,1,14,0,6.58617
3308,3308,8,47,1,0,0,0,1,0,1,14,0,6.76273
3309,3309,9,50,1,0,0,0,1,0,1,14,0,6.74876
3310,3310,10,49,1,0,0,0,1,0,1,14,0,6.80239
3311,3311,11,46,1,0,0,0,1,0,1,14,0,6.93925
3312,3312,12,52,0,1,1,1,1,0,0,17,0,6.71538
3313,3313,13,50,0,1,1,1,1,0,0,17,0,6.74524
3314,3314,14,52,0,1,1,1,1,0,0,17,0,6.88244
3315,3315,15,51,0,1,1,1,1,0,0,17,0,6.98008
3316,3316,16,50,0,1,1,1,1,0,0,17,0,7.24423
3317,3317,17,51,0,0,1,1,1,0,0,17,0,7.43838
3318,3318,18,52,0,0,1,1,1,0,0,17,0,7.17702
3319,3319,17,48,1,0,0,0,1,0,1,12,0,6.81344
3320,3320,18,51,1,0,0,0,1,0,1,12,0,6.88244
3321,3321,19,50,1,0,0,0,1,0,1,12,0,7.00307
3322,3322,20,49,1,0,0,0,1,0,1,12,0,7.17012
3323,3323,21,50,1,0,0,0,1,0,1,12,0,7.17778
3324,3324,22,48,1,0,0,0,1,0,1,12,0,7.24423
3325,3325,23,48,1,0,0,0,1,0,1,12,0,7.39326
3326,3326,26,47,1,1,0,1,1,0,1,10,0,5.8693
3327,3327,27,49,1,1,0,1,1,0,1,10,0,5.85793
3328,3328,28,38,1,1,0,1,1,0,1,10,0,5.87774
3329,3329,29,8,0,0,0,1,1,0,0,10,0,5.85793
3330,3330,30,43,1,1,0,1,1,0,0,10,0,6.58617
3331,3331,31,52,1,1,0,1,1,0,0,10,0,6.35437
3332,3332,32,52,1,1,0,1,1,0,0,10,0,6.58617
3333,3333,10,47,0,1,0,1,1,0,1,12,0,6.2804
3334,3334,11,26,0,1,0,1,1,0,1,12,0,6.44572
3335,3335,12,48,0,1,0,1,1,0,1,12,0,6.48004
3336,3336,13,48,0,1,0,1,1,0,1,12,0,6.77422
3337,3337,14,48,0,1,0,1,1,0,1,12,0,6.83195
3338,3338,15,46,0,1,0,1,1,0,1,12,0,6.90776
3339,3339,16,49,1,1,0,1,1,0,1,12,0,7.00307
3340,3340,3,49,1,1,0,1,1,0,1,16,0,6.25383
3341,3341,4,49,1,1,0,1,1,0,1,16,0,6.46147
3342,3342,5,48,1,1,0,1,1,0,1,16,0,6.53669
3343,3343,6,47,1,1,0,1,1,0,1,16,0,6.62007
3344,3344,7,49,0,1,0,1,1,0,1,16,0,6.63595
3345,3345,8,49,0,1,0,1,1,0,1,16,0,6.7511
3346,3346,9,50,0,0,0,1,1,0,0,16,0,6.85646
3347,3347,21,48,1,0,1,1,1,0,0,12,0,6.90575
3348,3348,22,48,1,0,1,1,1,0,0,12,0,6.90575
3349,3349,23,48,1,0,1,1,1,0,0,12,0,7.23418
3350,3350,24,48,1,0,1,1,0,0,0,12,0,7.2998
3351,3351,25,48,1,0,1,1,1,0,0,12,0,7.31322
3352,3352,26,48,1,0,1,1,1,0,0,12,0,7.37588
3353,3353,27,47,1,0,1,1,1,0,0,12,0,7.61874
3354,3354,17,51,1,1,1,0,1,0,0,12,0,5.59842
3355,3355,18,50,1,1,1,0,1,0,0,12,0,6.21461
3356,3356,19,50,1,1,1,0,1,0,0,12,0,6.10925
3357,3357,20,50,1,1,1,0,1,0,1,12,0,6.2634
3358,3358,21,48,1,1,1,0,1,0,1,12,0,6.55108
3359,3359,22,45,1,1,1,0,1,0,1,12,0,6.80239
3360,3360,23,42,1,1,1,0,1,0,1,12,0,6.95655
3361,3361,18,48,0,0,1,0,1,0,0,7,0,5.70378
3362,3362,19,50,0,0,1,0,1,0,0,7,0,5.72031
3363,3363,20,50,0,0,1,0,1,0,0,7,0,5.99146
3364,3364,21,50,0,0,1,0,1,0,0,7,0,6.05209
3365,3365,22,48,0,0,1,0,1,0,0,7,0,6.21461
3366,3366,23,48,0,0,1,0,1,0,0,7,0,6.2634
3367,3367,24,49,0,1,1,0,1,0,0,7,0,6.30992
3368,3368,10,44,1,0,1,1,1,0,0,11,0,6.35437
3369,3369,11,49,1,0,1,1,1,0,0,11,0,6.35437
3370,3370,12,50,1,0,1,1,1,0,0,11,0,6.53669
3371,3371,13,49,1,0,1,1,1,0,0,11,0,6.60665
3372,3372,14,48,1,0,1,1,1,0,0,11,0,6.60665
3373,3373,15,48,1,0,1,1,1,0,0,11,0,6.75693
3374,3374,16,49,1,0,1,1,1,0,0,11,0,6.95177
3375,3375,7,50,0,0,1,1,0,0,1,14,1,6.07535
3376,3376,8,50,0,0,1,1,0,0,1,14,1,6.35437
3377,3377,9,49,0,0,1,1,0,0,1,14,1,6.58617
3378,3378,10,48,0,0,1,1,0,0,1,14,1,6.58893
3379,3379,11,46,0,0,1,1,0,0,1,14,1,6.59304
3380,3380,12,49,0,0,1,1,0,0,1,14,1,6.84268
3381,3381,13,47,0,0,1,1,0,0,1,14,1,6.97261
3382,3382,7,44,1,0,0,1,1,0,1,10,0,6.56103
3383,3383,8,49,1,0,0,1,1,0,1,10,0,6.90575
3384,3384,9,45,1,0,0,1,1,0,1,10,0,6.7334
3385,3385,10,49,1,0,0,1,1,0,1,10,0,6.8742
3386,3386,11,47,1,0,0,1,1,0,1,10,0,7.03439
3387,3387,12,49,1,0,0,1,1,0,1,10,0,7.03527
3388,3388,13,39,1,0,0,1,1,0,1,10,0,7.19669
3389,3389,18,49,0,1,0,1,1,0,1,12,0,6.35611
3390,3390,19,49,0,1,0,1,1,0,1,12,0,6.49224
3391,3391,20,49,0,1,0,1,1,0,1,12,0,6.65929
3392,3392,21,49,0,1,0,1,1,0,1,12,0,6.56948
3393,3393,22,49,0,1,0,1,1,0,1,12,0,6.80017
3394,3394,23,49,0,1,0,1,1,0,1,12,0,6.73102
3395,3395,24,48,0,1,0,1,1,0,1,12,0,6.9256
3396,3396,32,48,1,0,0,1,1,0,1,9,0,6.90575
3397,3397,33,52,1,0,0,1,1,0,1,9,0,6.90575
3398,3398,34,50,1,0,0,1,1,0,1,9,0,6.95655
3399,3399,35,51,1,0,0,1,1,0,1,9,0,7.02554
3400,3400,36,43,1,0,0,1,1,0,1,9,0,7.09008
3401,3401,37,50,1,0,0,1,1,0,1,9,0,7.09008
3402,3402,38,49,1,0,0,1,1,0,1,9,0,7.24423
3403,3403,10,49,0,0,0,1,1,0,1,15,0,6.72743
3404,3404,11,49,0,0,0,1,1,0,1,15,0,6.80239
3405,3405,12,48,0,0,0,1,1,0,1,15,0,6.88653
3406,3406,13,48,0,0,0,1,1,0,1,15,0,6.95655
3407,3407,14,47,0,0,0,1,1,0,1,15,0,7.09008
3408,3408,15,46,0,0,0,1,1,0,1,15,0,7.26193
3409,3409,16,43,0,0,0,1,1,0,1,15,0,7.42833
3410,3410,26,41,1,0,0,1,1,0,1,12,0,6.55251
3411,3411,27,47,1,0,0,1,1,0,1,12,0,6.62407
3412,3412,28,32,1,0,0,0,1,0,1,12,0,6.78672
3413,3413,29,46,1,0,0,0,1,0,1,12,0,6.83087
3414,3414,30,44,1,0,0,0,1,0,1,12,0,7.04491
3415,3415,31,45,1,0,0,0,1,0,1,12,0,7.02643
3416,3416,32,23,1,0,0,0,1,0,1,12,0,7.13569
3417,3417,31,50,0,0,1,1,1,0,0,12,0,6.5903
3418,3418,32,50,0,0,1,1,1,0,0,12,0,6.62007
3419,3419,33,50,0,0,1,1,1,0,0,12,0,6.65286
3420,3420,34,50,0,0,1,1,1,0,0,12,0,6.71538
3421,3421,35,51,0,0,1,1,1,0,0,12,0,6.77422
3422,3422,36,50,1,0,1,1,1,0,0,12,0,6.85646
3423,3423,37,51,0,0,1,1,1,0,0,12,0,6.93245
3424,3424,24,46,0,1,0,1,0,0,0,16,0,6.80239
3425,3425,25,45,0,1,0,1,0,0,0,16,0,6.90575
3426,3426,26,47,0,1,0,1,1,0,1,16,0,6.90776
3427,3427,27,49,0,1,0,1,1,0,0,16,0,7.01481
3428,3428,28,47,0,1,0,1,1,0,0,16,0,7.03878
3429,3429,29,47,0,1,0,1,1,0,0,16,0,6.9489
3430,3430,30,49,0,1,0,1,1,0,0,16,0,7.19669
3431,3431,7,12,1,0,0,1,1,0,1,12,0,6.27288
3432,3432,8,25,1,0,0,1,1,0,1,12,0,6.46303
3433,3433,9,49,1,0,0,1,1,0,1,12,0,6.53088
3434,3434,10,51,1,0,0,1,1,0,1,12,0,6.6695
3435,3435,11,50,1,0,0,1,1,0,1,12,0,6.66696
3436,3436,12,50,1,0,0,1,1,0,0,12,0,7.02554
3437,3437,13,46,1,0,0,1,0,0,0,12,0,7.02554
3438,3438,22,48,0,0,0,1,0,1,1,12,0,6.15698
3439,3439,23,47,0,0,0,1,0,1,1,12,0,6.10925
3440,3440,24,48,0,0,0,1,0,1,1,12,0,6.33683
3441,3441,25,49,0,0,0,1,0,1,1,12,0,6.35957
3442,3442,26,48,0,0,0,1,0,1,1,12,0,6.58755
3443,3443,27,47,0,0,0,1,0,1,1,12,0,6.71296
